notification_date,lga_name19,confirmed_cases_count
2021-10-21,Port Stephens (A),4
2021-10-21,Randwick (C),6
2021-10-21,Richmond Valley (A),1
2021-10-21,Ryde (C),5
2021-10-21,Shoalhaven (C),2
2021-10-21,Strathfield (A),5
2021-10-21,Sutherland Shire (A),1
2021-10-21,Sydney (C),11
2021-10-21,Tamworth Regional (A),4
2021-10-21,The Hills Shire (A),1
2021-10-21,Tweed (A),2
2021-10-21,Walgett (A),1
2021-10-21,Waverley (A),2
2021-10-21,Wollondilly (A),2
2021-10-21,Wollongong (C),7
2021-10-21,Woollahra (A),4
2021-10-22,Albury (C),58
2021-10-22,Bathurst Regional (A),5
2021-10-22,Bayside (A),3
2021-10-22,Bega Valley (A),1
2021-10-22,Berrigan (A),4
2021-10-22,Blacktown (C),17
2021-10-22,Blue Mountains (C),1
2021-10-22,Byron (A),1
2021-10-22,Camden (A),1
2021-10-22,Campbelltown (C) (NSW),18
2021-10-22,Canada Bay (A),1
2021-10-22,Canterbury-Bankstown (A),21
2021-10-22,Central Coast (C) (NSW),8
2021-10-22,Cessnock (C),11
2021-10-22,Clarence Valley (A),2
2021-10-22,Correctional settings,1
2021-10-22,Cumberland (A),11
2021-10-22,Dubbo Regional (A),1
2021-10-22,Dungog (A),1
2021-10-22,Edward River (A),1
2021-10-22,Fairfield (C),2
2021-10-22,Federation (A),1
2021-10-22,Georges River (A),1
2021-10-22,Greater Hume Shire (A),1
2021-10-22,Inner West (A),2
2021-10-22,Kempsey (A),13
2021-10-22,Lake Macquarie (C),19
2021-10-22,Lismore (C),1
2021-10-22,Liverpool (C),21
2021-10-22,Maitland (C),8
2021-10-22,Mid-Coast (A),14
2021-10-22,Mosman (A),1
2021-10-22,Muswellbrook (A),1
2021-10-22,Newcastle (C),23
2021-10-22,North Sydney (A),1
2021-10-22,Northern Beaches (A),5
2021-10-22,Parramatta (C),3
2021-10-22,Penrith (C),6
2021-10-22,Port Macquarie-Hastings (A),5
2021-10-22,Port Stephens (A),1
2021-10-22,Queanbeyan-Palerang Regional (A),2
2021-10-22,Randwick (C),4
2021-10-22,Shellharbour (C),3
2021-10-22,Shoalhaven (C),3
2021-10-22,Sutherland Shire (A),1
2021-10-22,Sydney (C),8
2021-10-22,Tamworth Regional (A),4
2021-10-22,The Hills Shire (A),5
2021-10-22,Walgett (A),1
2021-10-22,Waverley (A),3
2021-10-22,Wentworth (A),1
2021-10-22,Wollongong (C),3
2021-10-22,Woollahra (A),4
2021-10-22,Yass Valley (A),2
2021-10-23,Albury (C),31
2021-10-23,Balranald (A),2
2021-10-23,Bathurst Regional (A),6
2021-10-23,Bayside (A),3
2021-10-23,Blacktown (C),7
2021-10-23,Bourke (A),1
2021-10-23,Broken Hill (C),1
2021-10-23,Camden (A),8
2021-10-23,Campbelltown (C) (NSW),16
2021-10-23,Canterbury-Bankstown (A),15
2021-10-23,Central Coast (C) (NSW),7
2021-10-23,Cessnock (C),5
2021-10-23,Coffs Harbour (C),3
2021-10-23,Correctional settings,1
2021-10-23,Cumberland (A),13
2021-10-23,Dungog (A),1
2021-10-23,Eurobodalla (A),1
2021-10-23,Fairfield (C),7
2021-10-23,Georges River (A),1
2021-10-23,Greater Hume Shire (A),2
2021-10-23,Inner West (A),3
2021-10-23,Kempsey (A),25
2021-10-23,Lake Macquarie (C),19
2021-10-23,Lane Cove (A),1
2021-10-23,Liverpool (C),15
2021-10-23,Maitland (C),7
2021-10-23,Mid-Coast (A),4
2021-10-23,Moree Plains (A),1
2021-10-23,Murray River (A),3
2021-10-23,Newcastle (C),16
2021-10-23,North Sydney (A),2
2021-10-23,Northern Beaches (A),3
2021-10-23,Orange (C),2
2021-10-23,Penrith (C),8
2021-10-23,Port Macquarie-Hastings (A),1
2021-10-23,Port Stephens (A),7
2021-10-23,Queanbeyan-Palerang Regional (A),4
2021-10-23,Randwick (C),5
2021-10-23,Ryde (C),1
2021-10-23,Shellharbour (C),7
2021-10-23,Shoalhaven (C),2
2021-10-23,Singleton (A),1
2021-10-23,Sydney (C),5
2021-10-23,Tamworth Regional (A),1
2021-10-23,Temora (A),2
2021-10-23,The Hills Shire (A),3
2021-10-23,Wagga Wagga (C),1
2021-10-23,Walgett (A),3
2021-10-23,Waverley (A),1
2021-10-23,Wentworth (A),2
2021-10-23,Willoughby (C),1
2021-10-23,Wollondilly (A),3
2021-10-23,Wollongong (C),6
2021-10-23,Woollahra (A),1
2021-10-24,Albury (C),30
2021-10-24,Armidale Regional (A),2
2021-10-24,Bathurst Regional (A),3
2021-10-24,Bayside (A),4
2021-10-24,Berrigan (A),1
2021-10-24,Blacktown (C),15
2021-10-24,Blue Mountains (C),1
2021-10-24,Burwood (A),1
2021-10-24,Camden (A),10
2021-10-24,Campbelltown (C) (NSW),11
2021-10-24,Canterbury-Bankstown (A),17
2021-10-24,Central Coast (C) (NSW),6
2021-10-24,Cessnock (C),4
2021-10-24,Coffs Harbour (C),11
2021-10-24,Correctional settings,1
2021-10-24,Cumberland (A),10
2021-10-24,Dungog (A),1
2021-10-24,Fairfield (C),13
2021-10-24,Federation (A),1
2021-10-24,Georges River (A),4
2021-10-24,Greater Hume Shire (A),2
2021-10-24,Hawkesbury (C),3
2021-10-24,Inner West (A),2
2021-10-24,Kempsey (A),13
2021-10-24,Kiama (A),1
2021-10-24,Lake Macquarie (C),6
2021-10-24,Lane Cove (A),1
2021-10-24,Liverpool (C),15
2021-10-24,Maitland (C),4
2021-10-24,Mid-Coast (A),1
2021-10-24,Murrumbidgee (A),1
2021-10-24,Nambucca (A),1
2021-10-24,Newcastle (C),21
2021-10-24,Northern Beaches (A),6
2021-10-24,Orange (C),3
2021-10-24,Penrith (C),4
2021-10-24,Port Macquarie-Hastings (A),1
2021-10-24,Port Stephens (A),3
2021-10-24,Queanbeyan-Palerang Regional (A),1
2021-10-24,Randwick (C),3
2021-10-24,Ryde (C),1
2021-10-24,Shoalhaven (C),2
2021-10-24,Sydney (C),7
2021-10-24,The Hills Shire (A),1
2021-10-24,Upper Lachlan Shire (A),2
2021-10-24,Waverley (A),3
2021-10-24,Wentworth (A),4
2021-10-24,Wollongong (C),3
2021-10-24,Woollahra (A),1
2021-10-25,Albury (C),36
2021-10-25,Bayside (A),9
2021-10-25,Berrigan (A),1
2021-10-25,Blacktown (C),9
2021-10-25,Camden (A),7
2021-10-25,Campbelltown (C) (NSW),16
2021-10-25,Canterbury-Bankstown (A),16
2021-10-25,Central Coast (C) (NSW),3
2021-10-25,Cessnock (C),9
2021-10-25,Clarence Valley (A),1
2021-10-25,Coffs Harbour (C),8
2021-10-25,Correctional settings,2
2021-10-25,Cumberland (A),12
2021-10-25,Dungog (A),1
2021-10-25,Fairfield (C),2
2021-10-25,Georges River (A),1
2021-10-25,Greater Hume Shire (A),2
2021-10-25,Hornsby (A),1
2021-10-25,Inner West (A),7
2021-10-25,Kempsey (A),23
2021-10-25,Kiama (A),1
2021-10-25,Ku-ring-gai (A),1
2021-10-25,Lake Macquarie (C),8
2021-10-25,Lismore (C),5
2021-10-25,Liverpool (C),10
2021-10-25,Maitland (C),7
2021-10-25,Mid-Coast (A),5
2021-10-25,Newcastle (C),13
2021-10-25,North Sydney (A),1
2021-10-25,Northern Beaches (A),2
2021-10-25,Orange (C),3
2021-10-25,Parramatta (C),2
2021-10-25,Penrith (C),8
2021-10-25,Port Stephens (A),6
2021-10-25,Queanbeyan-Palerang Regional (A),7
2021-10-25,Randwick (C),8
2021-10-25,Shellharbour (C),2
2021-10-25,Shoalhaven (C),4
2021-10-25,Sutherland Shire (A),1
2021-10-25,Sydney (C),8
2021-10-25,The Hills Shire (A),3
2021-10-25,Wagga Wagga (C),1
2021-10-25,Wollongong (C),4
2021-10-26,Albury (C),29
2021-10-26,Armidale Regional (A),1
2021-10-26,Bayside (A),3
2021-10-26,Blacktown (C),7
2021-10-26,Camden (A),3
2021-10-26,Campbelltown (C) (NSW),10
2021-10-26,Canterbury-Bankstown (A),16
2021-10-26,Central Coast (C) (NSW),2
2021-10-26,Cessnock (C),18
2021-10-26,Coffs Harbour (C),1
2021-10-26,Cowra (A),3
2021-10-26,Cumberland (A),4
2021-10-26,Dubbo Regional (A),3
2021-10-26,Dungog (A),4
2021-10-26,Fairfield (C),7
2021-10-26,Federation (A),1
2021-10-26,Georges River (A),2
2021-10-26,Goulburn Mulwaree (A),1
2021-10-26,Hawkesbury (C),1
2021-10-26,Hunters Hill (A),3
2021-10-26,Inner West (A),5
2021-10-26,Kempsey (A),14
2021-10-26,Kiama (A),1
2021-10-26,Ku-ring-gai (A),1
2021-10-26,Lake Macquarie (C),8
2021-10-26,Lane Cove (A),1
2021-10-26,Liverpool (C),9
2021-10-26,Maitland (C),6
2021-10-26,Mid-Coast (A),5
2021-10-26,Murray River (A),1
2021-10-26,Newcastle (C),19
2021-10-26,Northern Beaches (A),5
2021-10-26,Orange (C),2
2021-10-26,Parramatta (C),3
2021-10-26,Penrith (C),5
2021-10-26,Port Macquarie-Hastings (A),1
2021-10-26,Port Stephens (A),11
2021-10-26,Queanbeyan-Palerang Regional (A),9
2021-10-26,Randwick (C),4
2021-10-26,Ryde (C),2
2021-10-26,Shellharbour (C),1
2021-10-26,Shoalhaven (C),3
2021-10-26,Sutherland Shire (A),3
2021-10-26,Sydney (C),7
2021-10-26,Tamworth Regional (A),6
2021-10-26,The Hills Shire (A),3
2021-10-26,Wagga Wagga (C),2
2021-10-26,Waverley (A),4
2021-10-26,Wollongong (C),4
2021-10-26,Woollahra (A),1
2021-10-27,Albury (C),26
2021-10-27,Armidale Regional (A),1
2021-10-27,Bathurst Regional (A),3
2021-10-27,Bayside (A),1
2021-10-27,Blacktown (C),6
2021-10-27,Blue Mountains (C),1
2021-10-27,Camden (A),11
2021-10-27,Campbelltown (C) (NSW),14
2021-10-27,Canterbury-Bankstown (A),28
2021-10-27,Central Coast (C) (NSW),5
2021-10-27,Cessnock (C),6
2021-10-27,Coffs Harbour (C),2
2021-10-27,Cumberland (A),11
2021-10-27,Dungog (A),1
2021-10-27,Fairfield (C),7
2021-10-27,Georges River (A),3
2021-10-27,Greater Hume Shire (A),2
2021-10-27,Hawkesbury (C),1
2021-10-27,Hornsby (A),2
2021-10-27,Inner West (A),3
2021-10-27,Kempsey (A),12
2021-10-27,Ku-ring-gai (A),1
2021-10-27,Lake Macquarie (C),15
2021-10-27,Lane Cove (A),1
2021-10-27,Liverpool (C),7
2021-10-27,Maitland (C),8
2021-10-27,Mid-Coast (A),6
2021-10-27,Murray River (A),2
2021-10-27,Murrumbidgee (A),2
2021-10-27,Nambucca (A),2
2021-10-27,Newcastle (C),20
2021-10-27,Northern Beaches (A),3
2021-10-27,Oberon (A),1
2021-10-27,Parramatta (C),2
2021-10-27,Penrith (C),7
2021-10-27,Port Macquarie-Hastings (A),3
2021-10-27,Port Stephens (A),10
2021-10-27,Queanbeyan-Palerang Regional (A),5
2021-10-27,Randwick (C),3
2021-10-27,Ryde (C),1
2021-10-27,Shellharbour (C),3
2021-10-27,Shoalhaven (C),5
2021-10-27,Singleton (A),2
2021-10-27,Sutherland Shire (A),1
2021-10-27,Sydney (C),10
2021-10-27,Tamworth Regional (A),16
2021-10-27,Tenterfield (A),1
2021-10-27,The Hills Shire (A),4
2021-10-27,Walgett (A),1
2021-10-27,Waverley (A),4
2021-10-27,Willoughby (C),1
2021-10-27,Wingecarribee (A),2
2021-10-27,Wollongong (C),6
2021-10-27,Woollahra (A),2
2021-10-28,Albury (C),42
2021-10-28,Armidale Regional (A),1
2021-10-28,Bathurst Regional (A),2
2021-10-28,Bayside (A),2
2021-10-28,Blacktown (C),14
2021-10-28,Blue Mountains (C),2
2021-10-28,Broken Hill (C),1
2021-10-28,Camden (A),3
2021-10-28,Campbelltown (C) (NSW),12
2021-10-28,Canterbury-Bankstown (A),17
2021-10-28,Central Coast (C) (NSW),3
2021-10-28,Cessnock (C),7
2021-10-28,Coffs Harbour (C),4
2021-10-28,Cootamundra-Gundagai Regional (A),1
2021-10-28,Cowra (A),1
2021-10-28,Cumberland (A),3
2021-10-28,Fairfield (C),4
2021-10-28,Federation (A),1
2021-10-28,Georges River (A),2
2021-10-28,Greater Hume Shire (A),2
2021-10-28,Hawkesbury (C),4
2021-10-28,Inner West (A),7
2021-10-28,Kempsey (A),7
2021-10-28,Lake Macquarie (C),8
2021-10-28,Lane Cove (A),1
2021-10-28,Liverpool (C),12
2021-10-28,Maitland (C),5
2021-10-28,Mid-Coast (A),13
2021-10-28,Murray River (A),1
2021-10-28,Nambucca (A),2
2021-10-28,Newcastle (C),13
2021-10-28,Orange (C),1
2021-10-28,Parramatta (C),4
2021-10-28,Penrith (C),8
2021-10-28,Port Macquarie-Hastings (A),2
2021-10-28,Port Stephens (A),4
2021-10-28,Queanbeyan-Palerang Regional (A),7
2021-10-28,Richmond Valley (A),1
2021-10-28,Ryde (C),2
2021-10-28,Shoalhaven (C),4
2021-10-28,Singleton (A),1
2021-10-28,Strathfield (A),8
2021-10-28,Sydney (C),4
2021-10-28,Tamworth Regional (A),8
2021-10-28,The Hills Shire (A),1
2021-10-28,Wagga Wagga (C),1
2021-10-28,Waverley (A),8
2021-10-28,Wentworth (A),2
2021-10-28,Wingecarribee (A),1
2021-10-28,Wollongong (C),3
2021-10-29,Albury (C),25
2021-10-29,Armidale Regional (A),3
2021-10-29,Bathurst Regional (A),1
2021-10-29,Bayside (A),3
2021-10-29,Berrigan (A),1
2021-10-29,Blacktown (C),2
2021-10-29,Blue Mountains (C),2
2021-10-29,Camden (A),1
2021-10-29,Campbelltown (C) (NSW),7
2021-10-29,Canterbury-Bankstown (A),22
2021-10-29,Central Coast (C) (NSW),7
2021-10-29,Cessnock (C),8
2021-10-29,Correctional settings,1
2021-10-29,Cowra (A),2
2021-10-29,Cumberland (A),7
2021-10-29,Fairfield (C),4
2021-10-29,Federation (A),1
2021-10-29,Georges River (A),3
2021-10-29,Inner West (A),5
2021-10-29,Inverell (A),1
2021-10-29,Kempsey (A),4
2021-10-29,Lake Macquarie (C),17
2021-10-29,Liverpool (C),4
2021-10-29,Maitland (C),2
2021-10-29,Mid-Coast (A),10
2021-10-29,Murray River (A),3
2021-10-29,Nambucca (A),2
2021-10-29,Newcastle (C),5
2021-10-29,Northern Beaches (A),2
2021-10-29,Parramatta (C),4
2021-10-29,Penrith (C),4
2021-10-29,Port Macquarie-Hastings (A),3
2021-10-29,Port Stephens (A),4
2021-10-29,Queanbeyan-Palerang Regional (A),1
2021-10-29,Richmond Valley (A),1
2021-10-29,Shellharbour (C),2
2021-10-29,Shoalhaven (C),6
2021-10-29,Singleton (A),1
2021-10-29,Strathfield (A),2
2021-10-29,Sydney (C),8
2021-10-29,Tamworth Regional (A),3
2021-10-29,The Hills Shire (A),2
2021-10-29,Wagga Wagga (C),2
2021-10-29,Waverley (A),5
2021-10-29,Wollongong (C),5
2021-10-30,Albury (C),15
2021-10-30,Bathurst Regional (A),1
2021-10-30,Bayside (A),4
2021-10-30,Berrigan (A),1
2021-10-30,Blacktown (C),1
2021-10-30,Broken Hill (C),2
2021-10-30,Camden (A),5
2021-10-30,Campbelltown (C) (NSW),5
2021-10-30,Canada Bay (A),2
2021-10-30,Canterbury-Bankstown (A),4
2021-10-30,Central Coast (C) (NSW),6
2021-10-30,Cessnock (C),7
2021-10-30,Correctional settings,1
2021-10-30,Cowra (A),1
2021-10-30,Cumberland (A),6
2021-10-30,Fairfield (C),5
2021-10-30,Georges River (A),3
2021-10-30,Greater Hume Shire (A),2
2021-10-30,Hawkesbury (C),1
2021-10-30,Hunters Hill (A),1
2021-10-30,Inner West (A),3
2021-10-30,Kempsey (A),5
2021-10-30,Ku-ring-gai (A),1
2021-10-30,Lake Macquarie (C),12
2021-10-30,Lane Cove (A),1
2021-10-30,Liverpool (C),12
2021-10-30,Maitland (C),8
2021-10-30,Murray River (A),4
2021-10-30,Nambucca (A),2
2021-10-30,Newcastle (C),7
2021-10-30,North Sydney (A),1
2021-10-30,Northern Beaches (A),2
2021-10-30,Parramatta (C),4
2021-10-30,Penrith (C),1
2021-10-30,Port Macquarie-Hastings (A),6
2021-10-30,Port Stephens (A),4
2021-10-30,Queanbeyan-Palerang Regional (A),4
2021-10-30,Ryde (C),2
2021-10-30,Shoalhaven (C),1
2021-10-30,Singleton (A),1
2021-10-30,Strathfield (A),2
2021-10-30,Sutherland Shire (A),2
2021-10-30,Sydney (C),4
2021-10-30,The Hills Shire (A),6
2021-10-30,Wagga Wagga (C),2
2021-10-30,Waverley (A),2
2021-10-30,Wollongong (C),3
2021-10-30,Woollahra (A),1
2021-10-31,Albury (C),14
2021-10-31,Bathurst Regional (A),2
2021-10-31,Berrigan (A),2
2021-10-31,Blue Mountains (C),1
2021-10-31,Broken Hill (C),1
2021-10-31,Camden (A),3
2021-10-31,Campbelltown (C) (NSW),5
2021-10-31,Canterbury-Bankstown (A),10
2021-10-31,Central Coast (C) (NSW),2
2021-10-31,Cessnock (C),5
2021-10-31,Correctional settings,2
2021-10-31,Cumberland (A),1
2021-10-31,Dungog (A),1
2021-10-31,Fairfield (C),3
2021-10-31,Federation (A),1
2021-10-31,Griffith (C),1
2021-10-31,Hawkesbury (C),1
2021-10-31,Inner West (A),3
2021-10-31,Kempsey (A),5
2021-10-31,Lake Macquarie (C),12
2021-10-31,Liverpool (C),4
2021-10-31,Maitland (C),2
2021-10-31,Mid-Coast (A),9
2021-10-31,Murray River (A),7
2021-10-31,Nambucca (A),6
2021-10-31,Newcastle (C),8
2021-10-31,Parramatta (C),6
2021-10-31,Penrith (C),1
2021-10-31,Port Macquarie-Hastings (A),1
2021-10-31,Port Stephens (A),1
2021-10-31,Queanbeyan-Palerang Regional (A),5
2021-10-31,Randwick (C),1
2021-10-31,Shellharbour (C),1
2021-10-31,Strathfield (A),1
2021-10-31,Sydney (C),5
2021-10-31,Tamworth Regional (A),1
2021-10-31,The Hills Shire (A),1
2021-10-31,Wagga Wagga (C),2
2021-10-31,Waverley (A),1
2021-10-31,Wentworth (A),1
2021-10-31,Wollongong (C),1
2021-10-31,Yass Valley (A),1
2021-11-01,Albury (C),11
2021-11-01,Blacktown (C),3
2021-11-01,Broken Hill (C),1
2021-11-01,Burwood (A),1
2021-11-01,Camden (A),3
2021-11-01,Campbelltown (C) (NSW),1
2021-11-01,Canada Bay (A),1
2021-11-01,Canterbury-Bankstown (A),19
2021-11-01,Central Coast (C) (NSW),6
2021-11-01,Cessnock (C),3
2021-11-01,Correctional settings,1
2021-11-01,Cumberland (A),2
2021-11-01,Fairfield (C),2
2021-11-01,Georges River (A),1
2021-11-01,Greater Hume Shire (A),1
2021-11-01,Hornsby (A),1
2021-11-01,Hunters Hill (A),1
2021-11-01,Inner West (A),3
2021-11-01,Kempsey (A),3
2021-11-01,Kiama (A),1
2021-11-01,Lake Macquarie (C),11
2021-11-01,Liverpool (C),2
2021-11-01,Maitland (C),1
2021-11-01,Mid-Coast (A),5
2021-11-01,Moree Plains (A),1
2021-11-01,Murray River (A),6
2021-11-01,Nambucca (A),1
2021-11-01,Newcastle (C),12
2021-11-01,Parramatta (C),5
2021-11-01,Penrith (C),1
2021-11-01,Port Macquarie-Hastings (A),3
2021-11-01,Port Stephens (A),8
2021-11-01,Queanbeyan-Palerang Regional (A),3
2021-11-01,Randwick (C),1
2021-11-01,Richmond Valley (A),1
2021-11-01,Ryde (C),1
2021-11-01,Sutherland Shire (A),3
2021-11-01,Sydney (C),2
2021-11-01,Tamworth Regional (A),4
2021-11-01,Wagga Wagga (C),1
2021-11-01,Wollongong (C),4
2021-11-01,Woollahra (A),1
2021-11-02,Albury (C),30
2021-11-02,Armidale Regional (A),2
2021-11-02,Bathurst Regional (A),10
2021-11-02,Bayside (A),4
2021-11-02,Blacktown (C),6
2021-11-02,Blue Mountains (C),4
2021-11-02,Broken Hill (C),2
2021-11-02,Burwood (A),1
2021-11-02,Camden (A),5
2021-11-02,Campbelltown (C) (NSW),5
2021-11-02,Canterbury-Bankstown (A),20
2021-11-02,Central Coast (C) (NSW),2
2021-11-02,Cessnock (C),7
2021-11-02,Clarence Valley (A),5
2021-11-02,Cowra (A),1
2021-11-02,Cumberland (A),4
2021-11-02,Dubbo Regional (A),2
2021-11-02,Dungog (A),2
2021-11-02,Fairfield (C),4
2021-11-02,Georges River (A),1
2021-11-02,Greater Hume Shire (A),2
2021-11-02,Griffith (C),1
2021-11-02,Hornsby (A),1
2021-11-02,Inner West (A),4
2021-11-02,Inverell (A),3
2021-11-02,Kempsey (A),2
2021-11-02,Ku-ring-gai (A),1
2021-11-02,Lake Macquarie (C),4
2021-11-02,Lane Cove (A),2
2021-11-02,Liverpool (C),8
2021-11-02,Maitland (C),2
2021-11-02,Mid-Coast (A),8
2021-11-02,Moree Plains (A),6
2021-11-02,Mosman (A),1
2021-11-02,Nambucca (A),4
2021-11-02,Newcastle (C),5
2021-11-02,Parramatta (C),6
2021-11-02,Penrith (C),12
2021-11-02,Port Macquarie-Hastings (A),2
2021-11-02,Port Stephens (A),7
2021-11-02,Queanbeyan-Palerang Regional (A),8
2021-11-02,Randwick (C),2
2021-11-02,Shoalhaven (C),1
2021-11-02,Singleton (A),1
2021-11-02,Strathfield (A),4
2021-11-02,Sutherland Shire (A),2
2021-11-02,Sydney (C),3
2021-11-02,Tamworth Regional (A),3
2021-11-02,The Hills Shire (A),1
2021-11-02,Waverley (A),5
2021-11-02,Wentworth (A),1
2021-11-02,Wingecarribee (A),1
2021-11-02,Wollongong (C),6
2021-11-02,Woollahra (A),1
2021-11-02,Yass Valley (A),3
2021-11-03,Albury (C),23
2021-11-03,Armidale Regional (A),1
2021-11-03,Bayside (A),3
2021-11-03,Blacktown (C),5
2021-11-03,Blue Mountains (C),2
2021-11-03,Camden (A),5
2021-11-03,Campbelltown (C) (NSW),18
2021-11-03,Canada Bay (A),1
2021-11-03,Canterbury-Bankstown (A),23
2021-11-03,Central Coast (C) (NSW),2
2021-11-03,Cessnock (C),8
2021-11-03,Coffs Harbour (C),4
2021-11-03,Cowra (A),4
2021-11-03,Cumberland (A),6
2021-11-03,Dubbo Regional (A),1
2021-11-03,Fairfield (C),6
2021-11-03,Georges River (A),2
2021-11-03,Gilgandra (A),1
2021-11-03,Greater Hume Shire (A),2
2021-11-03,Griffith (C),1
2021-11-03,Hawkesbury (C),4
2021-11-03,Hornsby (A),2
2021-11-03,Inner West (A),7
2021-11-03,Inverell (A),6
2021-11-03,Kempsey (A),6
2021-11-03,Ku-ring-gai (A),2
2021-11-03,Lake Macquarie (C),9
2021-11-03,Lismore (C),2
2021-11-03,Liverpool (C),16
2021-11-03,Lockhart (A),1
2021-11-03,Maitland (C),2
2021-11-03,Mid-Coast (A),13
2021-11-03,Moree Plains (A),28
2021-11-03,Nambucca (A),2
2021-11-03,Newcastle (C),7
2021-11-03,Parramatta (C),4
2021-11-03,Penrith (C),5
2021-11-03,Port Macquarie-Hastings (A),7
2021-11-03,Port Stephens (A),11
2021-11-03,Randwick (C),2
2021-11-03,Shellharbour (C),1
2021-11-03,Shoalhaven (C),2
2021-11-03,Singleton (A),1
2021-11-03,Sydney (C),7
2021-11-03,Tamworth Regional (A),9
2021-11-03,Temora (A),1
2021-11-03,The Hills Shire (A),2
2021-11-03,Warrumbungle Shire (A),1
2021-11-03,Waverley (A),4
2021-11-03,Willoughby (C),1
2021-11-03,Wollongong (C),6
2021-11-03,Woollahra (A),1
2021-11-03,Yass Valley (A),2
2021-11-04,Albury (C),22
2021-11-04,Ballina (A),1
2021-11-04,Bathurst Regional (A),1
2021-11-04,Bega Valley (A),3
2021-11-04,Blacktown (C),4
2021-11-04,Broken Hill (C),1
2021-11-04,Camden (A),2
2021-11-04,Campbelltown (C) (NSW),5
2021-11-04,Canada Bay (A),1
2021-11-04,Canterbury-Bankstown (A),16
2021-11-04,Central Coast (C) (NSW),4
2021-11-04,Cessnock (C),4
2021-11-04,Coffs Harbour (C),2
2021-11-04,Cowra (A),1
2021-11-04,Dubbo Regional (A),1
2021-11-04,Fairfield (C),10
2021-11-04,Federation (A),1
2021-11-04,Hunters Hill (A),1
2021-11-04,Inner West (A),1
2021-11-04,Inverell (A),2
2021-11-04,Kempsey (A),7
2021-11-04,Lake Macquarie (C),8
2021-11-04,Lismore (C),1
2021-11-04,Liverpool (C),11
2021-11-04,Maitland (C),3
2021-11-04,Mid-Coast (A),12
2021-11-04,Moree Plains (A),20
2021-11-04,Nambucca (A),2
2021-11-04,Newcastle (C),12
2021-11-04,Orange (C),2
2021-11-04,Parramatta (C),5
2021-11-04,Penrith (C),2
2021-11-04,Port Macquarie-Hastings (A),6
2021-11-04,Port Stephens (A),3
2021-11-04,Queanbeyan-Palerang Regional (A),2
2021-11-04,Randwick (C),4
2021-11-04,Richmond Valley (A),1
2021-11-04,Shoalhaven (C),1
2021-11-04,Sutherland Shire (A),1
2021-11-04,Sydney (C),5
2021-11-04,Tamworth Regional (A),4
2021-11-04,Waverley (A),2
2021-11-04,Wollongong (C),10
2021-11-04,Woollahra (A),4
2021-11-05,Albury (C),12
2021-11-05,Armidale Regional (A),2
2021-11-05,Ballina (A),1
2021-11-05,Bathurst Regional (A),6
2021-11-05,Bayside (A),4
2021-11-05,Blacktown (C),2
2021-11-05,Blue Mountains (C),2
2021-11-05,Camden (A),3
2021-11-05,Campbelltown (C) (NSW),13
2021-11-05,Canada Bay (A),1
2021-11-05,Canterbury-Bankstown (A),25
2021-11-05,Central Coast (C) (NSW),5
2021-11-05,Central Darling (A),1
2021-11-05,Cessnock (C),5
2021-11-05,Clarence Valley (A),1
2021-11-05,Coffs Harbour (C),1
2021-11-05,Correctional settings,1
2021-11-05,Cumberland (A),8
2021-11-05,Dubbo Regional (A),4
2021-11-05,Fairfield (C),6
2021-11-05,Hawkesbury (C),2
2021-11-05,Inner West (A),2
2021-11-05,Inverell (A),26
2021-11-05,Kempsey (A),5
2021-11-05,Ku-ring-gai (A),1
2021-11-05,Kyogle (A),1
2021-11-05,Lake Macquarie (C),5
2021-11-05,Lane Cove (A),2
2021-11-05,Lismore (C),3
2021-11-05,Liverpool (C),3
2021-11-05,Maitland (C),4
2021-11-05,Mid-Coast (A),4
2021-11-05,Moree Plains (A),16
2021-11-05,Murray River (A),2
2021-11-05,Nambucca (A),2
2021-11-05,Newcastle (C),8
2021-11-05,North Sydney (A),3
2021-11-05,Parramatta (C),2
2021-11-05,Penrith (C),1
2021-11-05,Port Macquarie-Hastings (A),26
2021-11-05,Port Stephens (A),5
2021-11-05,Queanbeyan-Palerang Regional (A),3
2021-11-05,Randwick (C),2
2021-11-05,Ryde (C),1
2021-11-05,Shellharbour (C),2
2021-11-05,Shoalhaven (C),1
2021-11-05,Snowy Valleys (A),1
2021-11-05,Strathfield (A),2
2021-11-05,Sydney (C),9
2021-11-05,Tamworth Regional (A),6
2021-11-05,Temora (A),1
2021-11-05,The Hills Shire (A),5
